"Positions_ID","Buchungs_FS","Konto","Anzahl","Preis","Rabatt","Benutzer_FS","erfasst","Leistung_Text","Leistung_FS"
"3204","838","210","24","8.00","0.00","13","2023-04-24 00:00:00","Zmorge",NULL
"3205","838","240","14","11.50","0.00","13","2023-04-24 00:00:00","Abendessen",NULL
"3206","840","150","12","25.00","0.00","14","2023-04-27 00:00:00","Familienzimmer","6"
"3207","840","210","12","8.00","0.00","14","2023-04-27 00:00:00","Zmorge",NULL
"3208","840","110","1","16.00","0.00","14","2023-04-27 00:00:00","Mehrbettzimmer","3"
"3209","840","210","1","8.00","0.00","14","2023-04-27 00:00:00","Zmorge",NULL
"3210","840","130","1","25.00","0.00","14","2023-04-27 00:00:00","Zweibettzimmer","3"
"3211","840","210","1","8.00","0.00","14","2023-04-27 00:00:00","Zmorge",NULL
"3212","840","240","14","11.50","0.00","14","2023-04-27 00:00:00","Abendessen",NULL
"3213","841","110","3","16.00","0.00","14","2023-04-27 00:00:00","Mehrbettzimmer","3"
"3214","841","210","3","8.00","0.00","14","2023-04-27 00:00:00","Zmorge",NULL
"3215","841","150","6","25.00","0.00","14","2023-04-27 00:00:00","Familienzimmer","6"
"3216","841","210","6","8.00","0.00","14","2023-04-27 00:00:00","Zmorge",NULL
"3217","842","110","24","16.00","0.00","14","2023-04-27 00:00:00","Mehrbettzimmer","3"
"3218","842","210","24","8.00","0.00","14","2023-04-27 00:00:00","Zmorge",NULL
"3219","842","210","16","8.00","0.00","14","2023-04-27 00:00:00","Zmorge",NULL
"3220","842","151","16","25.00","0.00","14","2023-04-27 00:00:00","4-Bettzimmer","3"
"3221","842","130","8","25.00","0.00","14","2023-04-27 00:00:00","Zweibettzimmer","3"
"3222","842","210","8","8.00","0.00","14","2023-04-27 00:00:00","Zmorge",NULL
"3223","842","240","48","11.50","0.00","14","2023-04-27 00:00:00","Abendessen",NULL
"3224","842","450","1","25.00","0.00","14","2023-04-27 00:00:00","Internationale Welcome-St",NULL
"3225","839","150","15","25.00","0.00","14","2023-04-27 00:00:00","1 x 5-Bett-Familienzimmer","6"
"3226","839","150","18","25.00","0.00","14","2023-04-27 00:00:00","1 x 6-Bett-Familienzimmer","6"
"3227","839","130","12","25.00","0.00","14","2023-04-27 00:00:00","2 x Doppelzimmer",NULL
"3228","839","110","18","16.00","0.00","14","2023-04-27 00:00:00","1 x 6-Bettzimmer","3"
"3229","839","210","63","8.00","0.00","14","2023-04-27 00:00:00","Zmorge",NULL
"3230","843","210","12","8.00","0.00","13","2023-04-29 00:00:00","Zmorge",NULL
"3231","843","151","12","25.00","0.00","13","2023-04-29 00:00:00","4-Bettzimmer","3"
"3232","843","110","6","16.00","0.00","13","2023-04-29 00:00:00","Mehrbettzimmer","3"
"3233","843","210","6","8.00","0.00","13","2023-04-29 00:00:00","Zmorge",NULL
"3234","843","150","6","25.00","0.00","13","2023-04-29 00:00:00","Familienzimmer","6"
"3235","843","210","6","8.00","0.00","13","2023-04-29 00:00:00","Zmorge",NULL
"3236","843","130","2","25.00","0.00","13","2023-04-29 00:00:00","Zweibettzimmer","3"
"3237","843","210","2","8.00","0.00","13","2023-04-29 00:00:00","Zmorge",NULL
"3238","844","110","6","16.00","0.00","13","2023-04-29 00:00:00","Mehrbettzimmer","3"
"3239","844","210","6","8.00","0.00","13","2023-04-29 00:00:00","Zmorge",NULL
"3240","844","210","10","8.00","0.00","13","2023-04-29 00:00:00","Zmorge",NULL
"3241","844","151","10","25.00","0.00","13","2023-04-29 00:00:00","4-Bettzimmer","3"
"3242","846","130","16","25.00","0.00","13","2023-05-03 00:00:00","Zweibettzimmer","3"
"3243","846","210","16","8.00","0.00","13","2023-05-03 00:00:00","Zmorge",NULL
"3244","847","110","12","16.00","0.00","13","2023-05-07 00:00:00","dormitory",NULL
"3245","847","210","12","8.00","0.00","13","2023-05-07 00:00:00","Breakfast",NULL
"3246","847","210","3","8.00","0.00","13","2023-05-07 00:00:00","Breakfast",NULL
"3247","847","151","3","25.00","0.00","13","2023-05-07 00:00:00","4-bedroom",NULL
"3248","847","130","2","25.00","0.00","13","2023-05-07 00:00:00","Double-room",NULL
"3249","847","210","2","8.00","0.00","13","2023-05-07 00:00:00","Breakfast",NULL
"3250","848","210","4","8.00","0.00","13","2023-05-08 00:00:00","Zmorge",NULL
"3251","848","151","4","25.00","0.00","13","2023-05-08 00:00:00","4-Bettzimmer","3"
"3252","849","110","29","16.00","0.00","14","2023-05-09 00:00:00","Mehrbettzimmer","3"
"3253","849","210","29","8.00","0.00","14","2023-05-09 00:00:00","Zmorge",NULL
"3254","849","240","29","11.50","0.00","14","2023-05-09 00:00:00","Abendessen Menu",NULL
"3255","850","110","11","16.00","0.00","14","2023-05-09 00:00:00","Mehrbettzimmer","3"
"3256","850","210","11","8.00","0.00","14","2023-05-09 00:00:00","Zmorge",NULL
"3257","850","210","4","8.00","0.00","14","2023-05-09 00:00:00","Zmorge",NULL
"3258","850","151","4","25.00","0.00","14","2023-05-09 00:00:00","4-Bettzimmer","3"
"3259","850","210","2","8.00","0.00","14","2023-05-09 00:00:00","Zmorge",NULL
"3260","850","170","2","50.00","0.00","14","2023-05-09 00:00:00","Einerzimmer",NULL
"3261","850","240","17","11.50","0.00","14","2023-05-09 00:00:00","Abendessen Menu",NULL
"3262","850","432","1","10.00","0.00","14","2023-05-09 00:00:00","1-Tageskarte für Gruppen",NULL
"3263","851","110","6","16.00","0.00","14","2023-05-10 00:00:00","Mehrbettzimmer","3"
"3264","851","210","6","8.00","0.00","14","2023-05-10 00:00:00","Zmorge",NULL
"3265","851","210","4","8.00","0.00","14","2023-05-10 00:00:00","Zmorge",NULL
"3266","851","151","4","25.00","0.00","14","2023-05-10 00:00:00","4-Bettzimmer","3"
"3267","810","450","3","25.00","0.00","13","2023-05-12 00:00:00","Internationale Welcome-St",NULL
"3268","838","130","4","25.00","0.00","13","2023-05-13 00:00:00","Zweibettzimmer","3"
"3269","838","210","4","8.00","0.00","13","2023-05-13 00:00:00","Zmorge",NULL
"3270","852","110","5","16.00","0.00","13","2023-05-16 00:00:00","Mehrbettzimmer","3"
"3271","852","210","5","8.00","0.00","13","2023-05-16 00:00:00","Zmorge",NULL
"3272","852","210","9","8.00","0.00","13","2023-05-16 00:00:00","Zmorge",NULL
"3273","852","151","9","25.00","0.00","13","2023-05-16 00:00:00","4-Bettzimmer","3"
"3274","852","130","2","25.00","0.00","13","2023-05-16 00:00:00","Zweibettzimmer","3"
"3275","852","210","2","8.00","0.00","13","2023-05-16 00:00:00","Zmorge",NULL
"3276","853","130","8","25.00","0.00","13","2023-05-16 00:00:00","Zweibettzimmer","3"
"3277","853","210","8","8.00","0.00","13","2023-05-16 00:00:00","Zmorge",NULL
"3278","854","130","4","25.00","0.00","14","2023-05-17 00:00:00","Zweibettzimmer","3"
"3279","854","210","4","8.00","0.00","14","2023-05-17 00:00:00","Zmorge",NULL
"3280","854","210","2","8.00","0.00","14","2023-05-17 00:00:00","Zmorge",NULL
"3281","854","170","2","50.00","0.00","14","2023-05-17 00:00:00","Einerzimmer",NULL
"3282","854","210","6","8.00","0.00","14","2023-05-17 00:00:00","Zmorge",NULL
"3283","854","151","6","25.00","0.00","14","2023-05-17 00:00:00","4-Bettzimmer","3"
"3284","854","110","16","16.00","0.00","14","2023-05-17 00:00:00","Mehrbettzimmer","3"
"3285","854","210","16","8.00","0.00","14","2023-05-17 00:00:00","Zmorge",NULL
"3286","855","110","10","16.00","0.00","13","2023-05-18 00:00:00","dormitory",NULL
"3287","855","210","10","8.00","0.00","13","2023-05-18 00:00:00","Breakfast",NULL
"3288","856","210","28","8.00","0.00","13","2023-05-19 00:00:00","Breakfast",NULL
"3289","856","151","28","25.00","0.00","13","2023-05-19 00:00:00","4-bedroom",NULL
"3290","856","130","2","25.00","0.00","13","2023-05-19 00:00:00","Double-room",NULL
"3291","856","210","2","8.00","0.00","13","2023-05-19 00:00:00","Breakfast",NULL
"3292","856","450","1","25.00","0.00","13","2023-05-19 00:00:00","Internationale Welcome-St",NULL
"3293","857","110","30","16.00","0.00","13","2023-05-19 00:00:00","dormitory",NULL
"3294","857","210","30","8.00","0.00","13","2023-05-19 00:00:00","Breakfast",NULL
"3295","857","450","1","25.00","0.00","13","2023-05-19 00:00:00","Internationale Welcome-St",NULL
"3296","858","210","1","8.00","0.00","13","2023-05-20 00:00:00","Zmorge",NULL
"3297","858","170","1","50.00","0.00","13","2023-05-20 00:00:00","Einerzimmer",NULL
"3298","858","210","11","8.00","0.00","13","2023-05-20 00:00:00","Zmorge",NULL
"3299","858","151","11","25.00","0.00","13","2023-05-20 00:00:00","4-Bettzimmer","3"
"3300","858","432","1","10.00","0.00","13","2023-05-20 00:00:00","1-Tageskarte für Gruppen",NULL
"3301","858","240","12","11.50","0.00","13","2023-05-20 00:00:00","Abendessen Menu",NULL
"3302","835","240","14","11.50","0.00","13","2023-05-22 00:00:00","Abendessen Menu",NULL
"3303","835","260","11","2.20","0.00","13","2023-05-22 00:00:00","Warmgetränke",NULL
"3304","835","332","1","5.00","0.00","13","2023-05-22 00:00:00","Taxkarte",NULL
"3305","835","230","1","3.00","0.00","13","2023-05-22 00:00:00","Brot",NULL
"3306","860","110","18","16.00","0.00","13","2023-05-23 00:00:00","Mehrbettzimmer","3"
"3307","860","210","18","8.00","0.00","13","2023-05-23 00:00:00","Zmorge",NULL
"3308","860","210","4","8.00","0.00","13","2023-05-23 00:00:00","Zmorge",NULL
"3309","860","151","4","25.00","0.00","13","2023-05-23 00:00:00","4-Bettzimmer","3"
"3310","860","240","22","11.50","0.00","13","2023-05-23 00:00:00","Abendessen Menu",NULL
"3311","862","150","8","25.00","0.00","13","2023-05-26 00:00:00","Familienzimmer","6"
"3312","862","210","8","8.00","0.00","13","2023-05-26 00:00:00","Zmorge",NULL
"3313","862","432","2","10.00","0.00","13","2023-05-26 00:00:00","1-Tageskarte Familie",NULL
"3314","863","130","6","25.00","0.00","13","2023-05-26 00:00:00","Zweibettzimmer","3"
"3315","863","210","6","8.00","0.00","13","2023-05-26 00:00:00","Zmorge",NULL
"3316","864","110","34","16.00","0.00","13","2023-05-26 00:00:00","Mehrbettzimmer","3"
"3317","864","210","34","8.00","0.00","13","2023-05-26 00:00:00","Zmorge",NULL
"3318","864","130","4","25.00","0.00","13","2023-05-26 00:00:00","Zweibettzimmer","3"
"3319","864","210","4","8.00","0.00","13","2023-05-26 00:00:00","Zmorge",NULL
"3320","864","210","1","8.00","0.00","13","2023-05-26 00:00:00","Zmorge",NULL
"3321","864","170","1","50.00","0.00","13","2023-05-26 00:00:00","Einerzimmer",NULL
"3322","864","240","39","11.50","0.00","13","2023-05-26 00:00:00","Abendessen Menu",NULL
"3323","865","150","2","25.00","0.00","13","2023-05-26 00:00:00","Familienzimmer","6"
"3324","865","210","2","8.00","0.00","13","2023-05-26 00:00:00","Zmorge",NULL
"3325","865","150","1","12.50","0.00","13","2023-05-26 00:00:00","Familienzimmer Kinderprei",NULL
"3326","865","210","1","4.00","0.00","13","2023-05-26 00:00:00","Zmorge",NULL
"3327","868","110","60","16.00","0.00","13","2023-05-29 00:00:00","Mehrbettzimmer","3"
"3328","868","210","60","8.00","0.00","13","2023-05-29 00:00:00","Zmorge",NULL
"3329","869","110","13","16.00","0.00","13","2023-05-29 00:00:00","Mehrbettzimmer","3"
"3330","869","210","13","8.00","0.00","13","2023-05-29 00:00:00","Zmorge",NULL
"3331","869","110","5","16.00","0.00","13","2023-05-29 00:00:00","Mehrbettzimmer","3"
"3332","869","210","5","8.00","0.00","13","2023-05-29 00:00:00","Zmorge",NULL
"3333","869","110","4","16.00","0.00","13","2023-05-29 00:00:00","Mehrbettzimmer","3"
"3334","869","210","4","8.00","0.00","13","2023-05-29 00:00:00","Zmorge",NULL
"3335","869","130","2","25.00","0.00","13","2023-05-29 00:00:00","Zweibettzimmer","3"
"3336","869","210","2","8.00","0.00","13","2023-05-29 00:00:00","Zmorge",NULL
"3337","869","210","1","8.00","0.00","13","2023-05-29 00:00:00","Zmorge",NULL
"3338","869","170","1","50.00","0.00","13","2023-05-29 00:00:00","Einerzimmer",NULL
"3339","870","110","44","16.00","0.10","13","2023-05-29 00:00:00","Mehrbettzimmer","3"
"3340","870","210","44","8.00","0.10","13","2023-05-29 00:00:00","Zmorge",NULL
"3341","870","110","64","16.00","0.10","13","2023-05-29 00:00:00","Mehrbettzimmer","3"
"3342","870","210","64","8.00","0.10","13","2023-05-29 00:00:00","Zmorge",NULL
"3343","870","130","16","25.00","0.10","13","2023-05-29 00:00:00","Zweibettzimmer","3"
"3344","870","210","16","8.00","0.10","13","2023-05-29 00:00:00","Zmorge",NULL
"3345","870","240","93","11.50","0.00","13","2023-05-29 00:00:00","Abendessen Menu",NULL
"3346","871","130","2","25.00","0.10","13","2023-05-29 00:00:00","Zweibettzimmer","3"
"3347","871","210","2","8.00","0.10","13","2023-05-29 00:00:00","Zmorge",NULL
"3348","871","240","20","11.50","0.00","13","2023-05-29 00:00:00","Abendessen Menu",NULL
"3349","872","210","4","8.00","0.00","13","2023-05-30 00:00:00","Petit déjeuner",NULL
"3350","872","151","4","25.00","0.00","13","2023-05-30 00:00:00","chambre à 4 lits",NULL
"3351","873","210","21","8.00","0.00","13","2023-05-30 00:00:00","Zmorge",NULL
"3352","873","151","21","25.00","0.00","13","2023-05-30 00:00:00","4-Bettzimmer","3"
"3353","874","110","21","16.00","0.00","13","2023-05-30 00:00:00","Mehrbettzimmer","3"
"3354","874","210","21","8.00","0.00","13","2023-05-30 00:00:00","Zmorge",NULL
"3355","878","150","3","25.00","0.00","14","2023-06-03 00:00:00","Familienzimmer","6"
"3356","878","210","3","8.00","0.00","14","2023-06-03 00:00:00","Zmorge",NULL
"3357","878","190","1","16.50","0.00","14","2023-06-03 00:00:00","Kinderpreise Zimmer/Frühs",NULL
"3358","878","240","3","11.50","0.00","14","2023-06-03 00:00:00","Abendessen Menu",NULL
"3359","878","190","1","5.75","0.00","14","2023-06-03 00:00:00","Kinderpreise Menü",NULL
"3360","879","130","8","25.00","0.00","13","2023-06-06 00:00:00","Zweibettzimmer","3"
"3361","879","210","8","8.00","0.00","13","2023-06-06 00:00:00","Zmorge",NULL
"3362","879","190","4","0.00","0.00","13","2023-06-06 00:00:00","Kinderpreise",NULL
"3363","880","110","14","16.00","0.00","13","2023-06-06 00:00:00","Mehrbettzimmer","3"
"3364","880","210","14","8.00","0.00","13","2023-06-06 00:00:00","Zmorge",NULL
"3365","881","210","6","8.00","0.00","13","2023-06-06 00:00:00","Zmorge",NULL
"3366","881","170","6","50.00","0.00","13","2023-06-06 00:00:00","Einerzimmer",NULL
"3367","881","432","6","5.00","0.00","13","2023-06-06 00:00:00","1-Tageskarte",NULL
"3368","882","210","12","8.00","0.00","13","2023-06-06 00:00:00","Zmorge",NULL
"3369","882","170","12","50.00","0.00","13","2023-06-06 00:00:00","Einerzimmer",NULL
"3370","882","450","6","5.00","0.00","13","2023-06-06 00:00:00","Internationale Welcome-St",NULL
"3371","883","130","5","25.00","0.00","13","2023-06-07 00:00:00","Zweibettzimmer","3"
"3372","883","210","5","8.00","0.00","13","2023-06-07 00:00:00","Zmorge",NULL
"3373","884","150","0","25.00","0.00","13","2023-06-07 00:00:00","Familienzimmer","6"
"3374","884","210","0","8.00","0.00","13","2023-06-07 00:00:00","Zmorge",NULL
"3375","884","190","0","0.00","0.00","13","2023-06-07 00:00:00","Anzahl Personen nicht gen",NULL
"3376","885","150","30","25.00","0.00","13","2023-06-07 00:00:00","Familienzimmer","6"
"3377","885","210","30","8.00","0.00","13","2023-06-07 00:00:00","Zmorge",NULL
"3378","887","110","320","28.00","0.00","13","2023-06-09 00:00:00","dortoir avec petit déjeun",NULL
"3379","888","150","6","25.00","0.00","13","2023-06-09 00:00:00","Familienzimmer","6"
"3380","888","210","6","8.00","0.00","13","2023-06-09 00:00:00","Zmorge",NULL
"3381","888","150","5","25.00","0.00","13","2023-06-09 00:00:00","Familienzimmer","6"
"3382","888","210","5","8.00","0.00","13","2023-06-09 00:00:00","Zmorge",NULL
"3383","891","130","2","25.00","0.00","13","2023-06-15 00:00:00","Chambre à 2-lits",NULL
"3384","891","210","2","8.00","0.00","13","2023-06-15 00:00:00","Petit déjeuner",NULL
"3385","891","210","1","8.00","0.00","13","2023-06-15 00:00:00","Petit déjeuner",NULL
"3386","891","170","1","50.00","0.00","13","2023-06-15 00:00:00","Chambre-Individuelle",NULL
"3387","891","210","16","8.00","0.00","13","2023-06-15 00:00:00","Petit déjeuner",NULL
"3388","891","151","16","25.00","0.00","13","2023-06-15 00:00:00","chambre à 4 lits",NULL
"3389","891","110","17","16.00","0.00","13","2023-06-15 00:00:00","dortoir",NULL
"3390","891","210","17","8.00","0.00","13","2023-06-15 00:00:00","Petit déjeuner",NULL
"3391","892","210","16","8.00","0.00","13","2023-06-15 00:00:00","Petit déjeuner",NULL
"3392","892","151","16","25.00","0.00","13","2023-06-15 00:00:00","chambre à 4 lits",NULL
"3393","892","110","17","16.00","0.00","13","2023-06-15 00:00:00","dortoir",NULL
"3394","892","210","17","8.00","0.00","13","2023-06-15 00:00:00","Petit déjeuner",NULL
"3395","892","150","3","25.00","0.00","13","2023-06-15 00:00:00","Chambre-Famille",NULL
"3396","892","210","3","8.00","0.00","13","2023-06-15 00:00:00","Petit déjeuner",NULL
"3397","893","110","1","16.00","0.00","13","2023-06-15 00:00:00","Mehrbettzimmer","3"
"3398","893","210","1","8.00","0.00","13","2023-06-15 00:00:00","Zmorge",NULL
"3399","894","150","4","25.00","0.00","13","2023-06-16 00:00:00","Chambre-Famille",NULL
"3400","894","210","4","8.00","0.00","13","2023-06-16 00:00:00","Petit déjeuner",NULL
"3401","895","210","3","8.00","0.00","13","2023-06-16 00:00:00","Zmorge",NULL
"3402","895","170","3","50.00","0.00","13","2023-06-16 00:00:00","Einerzimmer",NULL
"3403","896","351","4","50.00","0.00","13","2023-06-18 00:00:00","Saalvermietung",NULL
"3404","896","351","1","0.00","0.00","13","2023-06-18 00:00:00","Saalvermietung Samstag fr",NULL
"3405","899","150","6","25.00","0.00","13","2023-06-19 00:00:00","Familienzimmer","6"
"3406","899","210","6","8.00","0.00","13","2023-06-19 00:00:00","Zmorge",NULL
"3407","899","190","6","16.50","0.00","13","2023-06-19 00:00:00","Kinderpreise",NULL
"3408","899","190","3","0.00","0.00","13","2023-06-19 00:00:00","Kinderpreise",NULL
"3409","900","150","24","25.00","0.00","13","2023-06-19 00:00:00","Familienzimmer","6"
"3410","900","210","24","8.00","0.00","13","2023-06-19 00:00:00","Zmorge",NULL
"3411","900","190","8","16.50","0.00","13","2023-06-19 00:00:00","Kinderpreise",NULL
"3412","901","110","7","16.00","0.00","13","2023-06-19 00:00:00","Mehrbettzimmer","3"
"3413","901","210","7","8.00","0.00","13","2023-06-19 00:00:00","Zmorge",NULL
"3414","901","450","6","5.00","0.00","13","2023-06-19 00:00:00","Internationale Welcome-St",NULL
"3415","902","110","7","16.00","0.00","13","2023-06-19 00:00:00","Mehrbettzimmer","3"
"3416","902","210","7","8.00","0.00","13","2023-06-19 00:00:00","Zmorge",NULL
"3417","902","450","6","5.00","0.00","13","2023-06-19 00:00:00","Internationale Welcome-St",NULL
"3418","905","210","3","8.00","0.00","13","2023-06-20 00:00:00","Zmorge",NULL
"3419","905","151","3","25.00","0.00","13","2023-06-20 00:00:00","4-Bettzimmer","3"
"3420","906","110","12","16.00","0.00","14","2023-06-21 00:00:00","dormitory",NULL
"3421","906","210","12","8.00","0.00","14","2023-06-21 00:00:00","Breakfast",NULL
"3422","906","110","4","16.00","0.00","14","2023-06-21 00:00:00","dormitory",NULL
"3423","906","210","4","8.00","0.00","14","2023-06-21 00:00:00","Breakfast",NULL
"3424","906","210","4","8.00","0.00","14","2023-06-21 00:00:00","Breakfast",NULL
"3425","906","151","4","25.00","0.00","14","2023-06-21 00:00:00","4-bedroom",NULL
"3426","907","150","10","25.00","0.00","14","2023-06-21 00:00:00","Familienzimmer","6"
"3427","907","210","10","8.00","0.00","14","2023-06-21 00:00:00","Zmorge",NULL
"3428","908","110","12","16.00","0.00","14","2023-06-22 00:00:00","Mehrbettzimmer","3"
"3429","908","210","12","8.00","0.00","14","2023-06-22 00:00:00","Zmorge",NULL
"3430","908","210","8","8.00","0.00","14","2023-06-22 00:00:00","Zmorge",NULL
"3431","908","151","8","25.00","0.00","14","2023-06-22 00:00:00","4-Bettzimmer","3"
"3432","908","210","2","8.00","0.00","14","2023-06-22 00:00:00","Zmorge",NULL
"3433","908","170","2","50.00","0.00","14","2023-06-22 00:00:00","Einerzimmer",NULL
"3434","871","110","10","16.00","0.00","13","2023-06-26 00:00:00","Mehrbettzimmer","3"
"3435","871","210","10","8.00","0.00","13","2023-06-26 00:00:00","Zmorge",NULL
"3436","871","210","8","8.00","0.10","13","2023-06-26 00:00:00","Zmorge",NULL
"3437","871","151","8","25.00","0.10","13","2023-06-26 00:00:00","4-Bettzimmer","3"
"3438","910","110","15","16.00","0.00","13","2023-06-27 00:00:00","Mehrbettzimmer","3"
"3439","910","210","15","8.00","0.00","13","2023-06-27 00:00:00","Zmorge",NULL
"3440","912","150","13","25.00","0.00","13","2023-06-27 00:00:00","Familienzimmer","6"
"3441","912","210","13","8.00","0.00","13","2023-06-27 00:00:00","Zmorge",NULL
"3442","912","210","5","8.00","0.00","13","2023-06-27 00:00:00","Zmorge",NULL
"3443","912","151","5","25.00","0.00","13","2023-06-27 00:00:00","4-Bettzimmer","3"
"3444","912","130","2","25.00","0.00","13","2023-06-27 00:00:00","Zweibettzimmer","3"
"3445","912","210","2","8.00","0.00","13","2023-06-27 00:00:00","Zmorge",NULL
"3446","913","150","44","25.00","0.00","13","2023-06-28 00:00:00","Familienzimmer","6"
"3447","913","210","44","8.00","0.00","13","2023-06-28 00:00:00","Zmorge",NULL
"3448","914","130","1","25.00","0.00","13","2023-06-30 00:00:00","Zweibettzimmer","3"
"3449","914","210","1","8.00","0.00","13","2023-06-30 00:00:00","Zmorge",NULL
"3450","914","210","4","8.00","0.10","13","2023-06-30 00:00:00","Zmorge",NULL
"3451","914","151","4","25.00","0.10","13","2023-06-30 00:00:00","4-Bettzimmer","3"
"3452","914","110","5","16.00","0.00","13","2023-06-30 00:00:00","Mehrbettzimmer","3"
"3453","914","210","5","8.00","0.00","13","2023-06-30 00:00:00","Zmorge",NULL
"3454","914","150","4","25.00","0.10","13","2023-06-30 00:00:00","Familienzimmer","6"
"3455","914","210","4","8.00","0.10","13","2023-06-30 00:00:00","Zmorge",NULL
"3456","915","210","4","8.00","0.00","13","2023-07-03 00:00:00","Zmorge",NULL
"3457","915","151","4","25.00","0.00","13","2023-07-03 00:00:00","4-Bettzimmer","3"
"3458","915","432","4","5.00","0.00","13","2023-07-03 00:00:00","1-Tageskarte",NULL
"3459","916","130","4","25.00","0.00","13","2023-07-03 00:00:00","Zweibettzimmer","3"
"3460","916","210","4","8.00","0.00","13","2023-07-03 00:00:00","Zmorge",NULL
"3461","917","150","14","25.00","0.00","13","2023-07-04 00:00:00","Familienzimmer","6"
"3462","917","210","14","8.00","0.00","13","2023-07-04 00:00:00","Zmorge",NULL
"3463","917","190","35","16.50","0.00","13","2023-07-04 00:00:00","5 x Kinderpreise 1/2 Prei",NULL
"3464","918","110","8","16.00","0.00","13","2023-07-05 00:00:00","Mehrbettzimmer","3"
"3465","918","210","8","8.00","0.00","13","2023-07-05 00:00:00","Zmorge",NULL
"3466","919","130","12","25.00","0.00","13","2023-07-07 00:00:00","Double-room",NULL
"3467","919","210","12","8.00","0.00","13","2023-07-07 00:00:00","Breakfast",NULL
"3468","919","210","8","8.00","0.00","13","2023-07-07 00:00:00","Breakfast",NULL
"3469","919","151","8","25.00","0.00","13","2023-07-07 00:00:00","4-bedroom",NULL
"3470","919","110","18","16.00","0.00","13","2023-07-07 00:00:00","dormitory",NULL
"3471","919","210","18","8.00","0.00","13","2023-07-07 00:00:00","Breakfast",NULL
"3472","919","240","38","11.50","0.00","13","2023-07-07 00:00:00","Dinner menu",NULL
"3473","920","110","72","16.00","0.00","14","2023-07-13 00:00:00","Mehrbettzimmer","3"
"3474","920","210","72","8.00","0.00","14","2023-07-13 00:00:00","Zmorge",NULL
"3475","920","130","12","25.00","0.00","14","2023-07-13 00:00:00","Zweibettzimmer","3"
"3476","920","210","12","8.00","0.00","14","2023-07-13 00:00:00","Zmorge",NULL
"3477","920","110","4","16.00","0.00","14","2023-07-13 00:00:00","Mehrbettzimmer","3"
"3478","920","210","4","8.00","0.00","14","2023-07-13 00:00:00","Zmorge",NULL
"3479","920","110","4","16.00","0.00","14","2023-07-13 00:00:00","Mehrbettzimmer","3"
"3480","920","210","4","8.00","0.00","14","2023-07-13 00:00:00","Zmorge",NULL
"3481","920","240","84","11.50","0.00","14","2023-07-13 00:00:00","Abendessen Menu",NULL
"3482","920","240","8","11.50","0.00","14","2023-07-13 00:00:00","Abendessen Menu",NULL
"3483","920","220","84","11.50","0.00","14","2023-07-13 00:00:00","Mittagessen",NULL
"3484","920","220","8","11.50","0.00","14","2023-07-13 00:00:00","Mittagessen",NULL
"3485","921","130","12","25.00","0.00","14","2023-07-13 00:00:00","Zweibettzimmer","3"
"3486","921","210","12","8.00","0.00","14","2023-07-13 00:00:00","Zmorge",NULL
"3487","921","210","72","8.00","0.00","14","2023-07-13 00:00:00","Zmorge",NULL
"3488","921","151","72","25.00","0.00","14","2023-07-13 00:00:00","4-Bettzimmer","3"
"3489","921","210","4","8.00","0.00","14","2023-07-13 00:00:00","Zmorge",NULL
"3490","921","151","4","25.00","0.00","14","2023-07-13 00:00:00","4-Bettzimmer","3"
"3491","921","210","4","8.00","0.00","14","2023-07-13 00:00:00","Zmorge",NULL
"3492","921","151","4","25.00","0.00","14","2023-07-13 00:00:00","4-Bettzimmer","3"
"3493","921","240","84","11.50","0.00","14","2023-07-13 00:00:00","Abendessen Menu",NULL
"3494","921","240","8","11.50","0.00","14","2023-07-13 00:00:00","Abendessen Menu",NULL
"3495","921","220","84","11.50","0.00","14","2023-07-13 00:00:00","Mittagessen",NULL
"3496","921","220","8","11.50","0.00","14","2023-07-13 00:00:00","Mittagessen",NULL
"3497","922","110","18","16.00","0.00","13","2023-07-14 00:00:00","Mehrbettzimmer","3"
"3498","922","210","18","8.00","0.00","13","2023-07-14 00:00:00","Zmorge",NULL
"3499","922","130","2","25.00","0.00","13","2023-07-14 00:00:00","Zweibettzimmer","3"
"3500","922","210","2","8.00","0.00","13","2023-07-14 00:00:00","Zmorge",NULL
"3501","922","240","20","11.50","0.00","13","2023-07-14 00:00:00","Abendessen Menu",NULL
"3502","923","150","6","25.00","0.00","13","2023-07-14 00:00:00","Familienzimmer","6"
"3503","923","210","6","8.00","0.00","13","2023-07-14 00:00:00","Zmorge",NULL
"3504","923","190","6","16.50","0.00","13","2023-07-14 00:00:00","Kinderpreise",NULL
"3505","924","110","20","16.00","0.00","13","2023-07-14 00:00:00","Mehrbettzimmer","3"
"3506","924","210","20","8.00","0.00","13","2023-07-14 00:00:00","Zmorge",NULL
"3507","925","130","6","25.00","0.00","13","2023-07-14 00:00:00","Zweibettzimmer","3"
"3508","925","210","6","8.00","0.00","13","2023-07-14 00:00:00","Zmorge",NULL
"3509","926","130","4","25.00","0.00","13","2023-07-14 00:00:00","Zweibettzimmer","3"
"3510","926","210","4","8.00","0.00","13","2023-07-14 00:00:00","Zmorge",NULL
"3511","927","150","12","25.00","0.00","13","2023-07-14 00:00:00","Familienzimmer","6"
"3512","927","210","12","8.00","0.00","13","2023-07-14 00:00:00","Zmorge",NULL
"3513","928","130","4","25.00","0.00","13","2023-07-14 00:00:00","Zweibettzimmer","3"
